clues|clavedelainstitucion|nombredelainstitucion|clavedelaentidad|entidad|clavedelmunicipio|municipio|clavedelalocalidad|localidad|clavedelajurisdiccion|jurisdiccion|clavedeltipoestablecimiento|nombretipoestablecimiento|clavedetipologia|nombredetipologia|clavedesubtipologia|nombredesubtipologia|nombredelaunidad|nombrecomercial|clavetipodevialidad|tipodevialidad|vialidad|numeroexterior|numerointerior|clavetipodeasentamiento|tipodeasentamiento|asentamiento|codigopostal|referenciasdeldomicilio|claveestatusdeoperacion|estatusdeoperacion|rfcdelestablecimiento|telefono1delestablecimiento|extensiontelefonica1delestab|telefono2delestablecimiento|extensiontelefonica2delestab|fechadeconstruccion|fechadeiniciodeoperacion|claveunidadmovilmarca|unidadmovilmarca|unidadmovilmarcaespecifica|unidadmovilmodelo|claveunidadmovilprograma|unidadmovilprograma|claveunidadmoviltipo|unidadmoviltipo|claveunidadmoviltipologia|unidadmoviltipologia|clavedelainsadm|nombredelainsadm|clavenivelatencion|nivelatencion|claveestratounidad|estratounidad|clavetipoobra|tipoobra|clavepropiedaddelinmueble|propiedaddelinmueble|observacionesalregistro|latitud|longitud|claveultimomovimiento|ultimomovimiento|fechaultimomovimiento|comentariosdelavalidacion|clavemotivobaja|motivobaja|fechaefectivadebaja
TCIMB005300|IMB|SERVICIOS DE SALUD IMSS BIENESTAR |27|TABASCO|005|COMALCALCO|0001|COMALCALCO|05|COMALCALCO|1|DE CONSULTA EXTERNA|UNE|UNIDAD DE ESPECIALIDADES MÉDICAS (UNEMES)|UNE15|UNEMES DE SALUD MENTAL Y ADICCIONES|CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES COMALCALCO|CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES COMALCALCO|5|CALLE|SIN NOMBRE|111||7|COLONIA|COMALCALCO CENTRO|86300|ATRÁS DEL HOSPITAL GENERAL DESIDERIO G. ROSADO|1|EN OPERACION|SSI220901JS5|9934269151||||30/04/2019|29/10/2007|||||||||||IMB|SERVICIOS DE SALUD IMSS BIENESTAR |1|PRIMER NIVEL|2|URBANO|5|OTRA|1|PROPIO|ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.|18.2643509|-93.2304247|A|ALTA|18/07/2024|ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.|||
TCIMB005312|IMB|SERVICIOS DE SALUD IMSS BIENESTAR |27|TABASCO|011|JONUTA|0001|JONUTA|11|JONUTA|1|DE CONSULTA EXTERNA|UNE|UNIDAD DE ESPECIALIDADES MÉDICAS (UNEMES)|UNE15|UNEMES DE SALUD MENTAL Y ADICCIONES|CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES JONUTA|CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES JONUTA|24|CARRETERA|JONUTA-PALIZADA KM 1.5|SIN NÚMERO||7|COLONIA|JONUTA|86780|AUN COSTADO DEL HOSPITAL COM. JONUTA|1|EN OPERACION|SSI220901JS5|9341044533||||06/11/2020|01/11/2007|||||||||||IMB|SERVICIOS DE SALUD IMSS BIENESTAR |1|PRIMER NIVEL|2|URBANO|5|OTRA|4|IRREGULAR|ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.|18.1015|-92.1283|A|ALTA|18/07/2024|ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.|||
TCIMB005324|IMB|SERVICIOS DE SALUD IMSS BIENESTAR |27|TABASCO|014|PARAISO|0001|PARAISO|14|PARAÍSO|1|DE CONSULTA EXTERNA|UNE|UNIDAD DE ESPECIALIDADES MÉDICAS (UNEMES)|UNE15|UNEMES DE SALUD MENTAL Y ADICCIONES|CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES PARAÍSO|CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES PARAÍSO|5|CALLE|MANUEL R. DOMÍNGUEZ|SIN NÚMERO||16|FRACCIONAMIENTO|PRIVADA LA CEIBA|86607|ENFRENTE DE LA UNIVERSIDAD UNET|1|EN OPERACION|SSI220901JS5|9934269151|90001|||06/07/2020|01/12/2009|||||||||||IMB|SERVICIOS DE SALUD IMSS BIENESTAR |1|PRIMER NIVEL|2|URBANO|1|OBRA NUEVA|4|IRREGULAR|ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.|18.3926|-93.2053|A|ALTA|18/07/2024|ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.|||
TCIMB005476|IMB|SERVICIOS DE SALUD IMSS BIENESTAR |27|TABASCO|012|MACUSPANA|0001|MACUSPANA|12|MACUSPANA|1|DE CONSULTA EXTERNA|UNE|UNIDAD DE ESPECIALIDADES MÉDICAS (UNEMES)|UNE15|UNEMES DE SALUD MENTAL Y ADICCIONES|CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES MACUSPANA|CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES MACUSPANA|19|PROLONGACIÓN|CARLOS PELLICER CAMARA|SIN NÚMERO||7|COLONIA|MACUSPANA CENTRO|86700|A LADO DEL FRACCIONAMIENTO SIGLO XXI|1|EN OPERACION|SSI220901JS5|9363620428||||16/01/2020|11/01/2011|||||||||||IMB|SERVICIOS DE SALUD IMSS BIENESTAR |1|PRIMER NIVEL|2|URBANO|5|OTRA|1|PROPIO|ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.|17.756601|-92.597147|A|ALTA|18/07/2024|ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.|||
TCIMB005493|IMB|SERVICIOS DE SALUD IMSS BIENESTAR |27|TABASCO|010|JALPA DE MENDEZ|0001|JALPA DE MENDEZ|10|JALPA DE MÉNDEZ|1|DE CONSULTA EXTERNA|UNE|UNIDAD DE ESPECIALIDADES MÉDICAS (UNEMES)|UNE15|UNEMES DE SALUD MENTAL Y ADICCIONES|CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES JALPA DE MÉNDEZ|CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES JALPA DE MÉNDEZ|5|CALLE|DUEÑAS EDIFICIO 2|SIN NÚMERO||3|BARRIO|SANTA ANA|86200|ENFRENTE DE LA ABARROTERA SUPER SANCHEZ|1|EN OPERACION|SSI220901JS5|9934269151||||19/07/2019|20/08/2011|||||||||||IMB|SERVICIOS DE SALUD IMSS BIENESTAR |1|PRIMER NIVEL|2|URBANO|6|SIN MODIFICACION|4|IRREGULAR|ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.|18.1752315|-93.0634619|A|ALTA|18/07/2024|ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.|||
TLIMB001984|IMB|SERVICIOS DE SALUD IMSS BIENESTAR |29|TLAXCALA|044|ZACATELCO|0001|ZACATELCO|01|TLAXCALA|1|DE CONSULTA EXTERNA|UNE|UNIDAD DE ESPECIALIDADES MÉDICAS (UNEMES)|UNE15|UNEMES DE SALUD MENTAL Y ADICCIONES|CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES ZACATELCO|CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES ZACATELCO|18|PRIVADA|DEL DEPORTE|SIN NÚMERO||3|BARRIO|SECCIÓN 3A. GUARDIA|90750|PRIVADA DEL DEPORTE SIN NÚMERO, COL. 3ª SECCIÓN|1|EN OPERACION|SSI220901JS5|2461510306||0000000000||27/07/2017|13/03/2009|||||||||||IMB|SERVICIOS DE SALUD IMSS BIENESTAR |1|PRIMER NIVEL|2|URBANO|6|SIN MODIFICACION|1|PROPIO|ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.|19.203228|-98.249395|A|ALTA|18/07/2024|ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.|||
TLIMB001996|IMB|SERVICIOS DE SALUD IMSS BIENESTAR |29|TLAXCALA|025|SAN PABLO DEL MONTE|0001|CIUDAD DE SAN PABLO DEL MONTE|01|TLAXCALA|1|DE CONSULTA EXTERNA|UNE|UNIDAD DE ESPECIALIDADES MÉDICAS (UNEMES)|UNE15|UNEMES DE SALUD MENTAL Y ADICCIONES|CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES SAN PABLO DEL MONTE|CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES SAN PABLO DEL MONTE|5|CALLE|5 DE FEBRERO SUR|SIN NÚMERO||7|COLONIA|TLALTEPANGO|90990|CALLE 5 DE FEBRERO SUR SIN NÚMERO|1|EN OPERACION|SSI220901JS5|2221199516||0000000000||01/08/2017|13/03/2009|||||||||||IMB|SERVICIOS DE SALUD IMSS BIENESTAR |1|PRIMER NIVEL|2|URBANO|6|SIN MODIFICACION|1|PROPIO|ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.|19.1110722|-98.1653444|A|ALTA|18/07/2024|ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.|||
TLIMB002001|IMB|SERVICIOS DE SALUD IMSS BIENESTAR |29|TLAXCALA|013|HUAMANTLA|0001|HUAMANTLA|02|HUAMANTLA|1|DE CONSULTA EXTERNA|UNE|UNIDAD DE ESPECIALIDADES MÉDICAS (UNEMES)|UNE15|UNEMES DE SALUD MENTAL Y ADICCIONES|CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES HUAMANTLA|CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES HUAMANTLA|5|CALLE|ROBERTO COBARRUBIAS|63||7|COLONIA|HUAMANTLA CENTRO|90500|CALLE HIDALGO NO. 63|1|EN OPERACION|SSI220901JS5|2474726647||0000000000||21/07/2017|13/03/2009|||||||||||IMB|SERVICIOS DE SALUD IMSS BIENESTAR |1|PRIMER NIVEL|2|URBANO|6|SIN MODIFICACION|1|PROPIO|ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.|19.3139348|-97.9288652|A|ALTA|18/07/2024|ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.|||
TLIMB002013|IMB|SERVICIOS DE SALUD IMSS BIENESTAR |29|TLAXCALA|006|CALPULALPAN|0001|HEROICA CIUDAD DE CALPULALPAN|03|APIZACO|1|DE CONSULTA EXTERNA|UNE|UNIDAD DE ESPECIALIDADES MÉDICAS (UNEMES)|UNE15|UNEMES DE SALUD MENTAL Y ADICCIONES|CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES CALPULALPAN|CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES CALPULALPAN|5|CALLE|PORFIRIO BONILLA|SIN NÚMERO||7|COLONIA|FRANCISCO SARABIA|90207|CALLE PORFIRIO BONILLA SIN NÚMERO|1|EN OPERACION|SSI220901JS5|7499180505||0000000000||15/05/2019|13/03/2009|||||||||||IMB|SERVICIOS DE SALUD IMSS BIENESTAR |1|PRIMER NIVEL|2|URBANO|6|SIN MODIFICACION|1|PROPIO|ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.|19.589274|-98.576272|A|ALTA|18/07/2024|ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.|||
TSIMB002730|IMB|SERVICIOS DE SALUD IMSS BIENESTAR |28|TAMAULIPAS|033|RIO BRAVO|0001|CIUDAD RIO BRAVO|10|VALLE HERMOSO|1|DE CONSULTA EXTERNA|UNE|UNIDAD DE ESPECIALIDADES MÉDICAS (UNEMES)|UNE15|UNEMES DE SALUD MENTAL Y ADICCIONES|CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES RÍO BRAVO|CENTRO COMUNITARIO DE SALUD MENTAL Y ADICCIONES RÍO BRAVO|5|CALLE|MILAGRO|115||7|COLONIA|MONTERREAL|88930|ENTRE CALLES ÁLAMO Y NOGALES. VIALIDAD POSTERIOR PRIVADA MILAGROS|1|EN OPERACION|SSI220901JS5|8998534244||0000000000||01/03/2008|01/01/2009|||||||||||IMB|SERVICIOS DE SALUD IMSS BIENESTAR |1|PRIMER NIVEL|2|URBANO|6|SIN MODIFICACION|1|PROPIO|ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.|25.992025|-98.115251|A|ALTA|18/07/2024|ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.|||
